Id,SalePrice
1694,186192.52644190722
1695,172795.45686024113
1696,277602.12792148505
1697,182092.23092342302
1698,342185.31808388303
1699,286878.69867699797
1700,245362.0844323143
1701,274148.9299091327
1702,244436.2326459632
1703,247979.76086295064
1704,274502.6371050223
1705,227259.4631334631
1706,385950.14632962644
1707,187371.00459453746
1708,194981.8844160352
1709,263513.67470753606
1710,221854.1596367853
1711,265486.1526645395
1712,238438.54530512964
1713,258561.0616071639
1714,215388.43414328957
1715,204726.0904068679
1716,187013.43558260263
1717,184138.37725973764
1718,136868.92610991508
1719,204537.85354720548
1720,232898.9811887128
1721,174682.69381106764
1722,130924.98840894009
1723,162980.8739835359
1724,202480.4505230763
1725,233688.8476171886
1726,187539.34659335375
1727,154154.12517407665
1728,182791.01633873512
1729,172112.0694364571
1730,170482.68910266104
1731,115830.04318067312
1732,123179.30786606368
1733,111235.58429516143
1734,120329.20094614266
1735,135163.22997796437
1736,107651.1566512266
1737,355804.0735287914
1738,247400.17786507573
1739,256056.86067878886
1740,189130.72592794418
1741,182272.71619545872
1742,159965.98268607247
1743,170054.42222251635
1744,313149.56577715726
1745,220425.5880143877
1746,223659.74139453206
1747,240285.1146041925
1748,230361.66973282193
1749,141828.05361411558
1750,143412.25441051178
1751,279283.1510548457
1752,114839.60828628534
1753,148352.61392320765
1754,217854.68425393105
1755,161437.01951244762
1756,130436.85569679955
1757,114573.19032297793
1758,146096.4599204277
1759,176457.87598890802
1760,168077.1779527146
1761,163919.19897051266
1762,176803.4258985346
1763,176081.2164547904
1764,111902.7542350426
1765,186528.43405577657
1766,194053.9666539324
1767,251279.10439819464
1768,139929.17570708707
1769,184982.5697493162
1770,158121.8900609439
1771,120104.2623555102
1772,127696.67447054479
1773,123686.00376026683
1774,130548.00304953885
1775,140567.8122820483
1776,130954.82714922643
1777,104232.7671625211
1778,141723.28367520508
1779,113924.7236599936
1780,189176.18008454796
1781,126536.08296866414
1782,78507.89543260308
1783,131683.346478466
1784,101859.15588583205
1785,116975.4582246699
1786,133836.750159152
1787,170668.0114141005
1788,59378.863933482586
1789,103453.85326147392
1790,67673.53506467414
1791,187268.79726897363
1792,174414.58851041412
1793,140477.9066171892
1794,165344.4363061521
1795,133357.56319381608
1796,133329.7155655693
1797,132997.8769568561
1798,112194.96042225562
1799,105758.65650177494
1800,119402.68560852106
1801,120430.82523194185
1802,160133.21980669975
1803,147153.97367882164
1804,140026.12879957887
1805,142943.86272046354
1806,131406.7839622481
1807,141714.98330261
1808,126629.56389774858
1809,122071.71975541458
1810,140579.85397327776
1811,100763.3122957657
1812,100246.74165846388
1813,127083.17717582072
1814,86698.52066047696
1815,54599.56917802535
1816,102101.90537139153
1817,99882.3773524988
1818,139085.84887870942
1819,113898.05942373925
1820,63242.49468141223
1821,114270.11927918151
1822,137201.09111201123
1823,58992.79675993849
1824,126157.80074890825
1825,132084.26876450414
1826,96005.1794822237
1827,100611.27630329649
1828,138977.09912079628
1829,132946.51266707477
1830,139293.73255582285
1831,164351.82260804053
1832,86994.40912584488
1833,144696.08777711607
1834,119607.97173774832
1835,125456.63664453826
1836,126252.11648964894
1837,97196.73999823976
1838,131679.5941691719
1839,96456.31365851582
1840,154970.68265784287
1841,138614.84366837807
1842,87128.767256797
1843,138270.48607044527
1844,136171.24614354508
1845,141048.08001284208
1846,150690.98518531406
1847,157108.38851033503
1848,51267.52965244969
1849,123486.23541428673
1850,122390.11841448952
1851,155455.20528699487
1852,128185.8857774882
1853,122287.65193470249
1854,180982.75489294046
1855,160531.79546280633
1856,236930.59078713966
1857,128980.33849458785
1858,137786.63436024883
1859,122440.53922816592
1860,159859.79165282185
1861,121603.93592148561
1862,315987.4724983125
1863,306715.6166742531
1864,306821.55944596446
1865,325159.8213539446
1866,304520.1390006829
1867,232234.52244724045
1868,286936.83910746925
1869,215587.98370413514
1870,235581.29680665355
1871,243556.33716234434
1872,170906.10453131134
1873,229536.81074753136
1874,162541.5615850202
1875,210444.64136230396
1876,204970.18450826657
1877,215081.58284184564
1878,216941.12662463827
1879,121957.95506472228
1880,138182.05904844456
1881,246678.83139662346
1882,246946.33748828195
1883,185499.78171653612
1884,205358.7790133624
1885,251933.13649031366
1886,273015.25243786274
1887,224406.94479752326
1888,284699.6742348931
1889,166050.09601172892
1890,128275.66872354255
1891,149007.96742675977
1892,92792.82747592265
1893,130477.93805047014
1894,119273.46344514939
1895,148499.6845119411
1896,125933.01942018773
1897,111355.55747287246
1898,112159.28599131508
1899,140636.13942613412
1900,135444.2490230386
1901,163079.19091456782
1902,137765.57539571408
1903,204322.02747079352
1904,130854.15110370172
1905,188395.38838776582
1906,163279.24489522146
1907,196691.52077690788
1908,115106.1751962952
1909,138267.9067613181
1910,125140.39204860645
1911,213767.10027408655
1912,331803.5228653646
1913,137888.75518091393
1914,71988.09041208736
1915,243026.04370304866
1916,63667.41407750866
1917,258183.3827923739
1918,147617.58704074813
1919,204966.64455605886
1920,182980.73206965433
1921,340554.28917331365
1922,290645.21042524354
1923,241211.22533366413
1924,219362.27072442108
1925,216965.61845903072
1926,340317.0516330548
1927,136659.96901426814
1928,159733.706908433
1929,124489.76274633006
1930,134333.54156912595
1931,144238.42590231547
1932,141718.05345709895
1933,167498.1809037703
1934,187065.22617795772
1935,170396.76665307494
1936,185713.62093425667
1937,192746.33337101102
1938,175144.68949055998
1939,241761.39374448327
1940,182066.5024105755
1941,180703.50697625804
1942,189072.55856566905
1943,205068.87720361617
1944,290327.14804316795
1945,325447.91494720813
1946,137927.20612962893
1947,277714.1853833198
1948,174491.4280492407
1949,257223.3496053264
1950,207749.29435743648
1951,254203.05283829465
1952,216342.7967380788
1953,169853.26707798484
1954,217161.33267090557
1955,138093.98795043156
1956,346678.9131802337
1957,164755.55060429973
1958,307028.0749688733
1959,141641.38532430003
1960,113000.71992732104
1961,114746.12464145684
1962,102120.07207999154
1963,109789.54813831113
1964,105742.90808655872
1965,139110.0326798883
1966,142492.5335976463
1967,268184.3244968641
1968,333394.2472265353
1969,336330.6166632147
1970,376699.47997054696
1971,451048.6798455965
1972,350121.538118325
1973,260059.3085521526
1974,300554.79245954036
1975,489248.38338091184
1976,271429.74844556645
1977,333557.3570164705
1978,309872.17870455445
1979,302843.323185505
1980,199145.2388840901
1981,303840.67317961896
1982,219517.85617437182
1983,204425.08162391523
1984,164173.52262852568
1985,226586.65771906558
1986,226183.21342622564
1987,177102.42264829934
1988,173786.81481191082
1989,196844.216595937
1990,208291.51461934226
1991,221898.19668528982
1992,221968.13319828126
1993,175023.65518888953
1994,246740.68316284343
1995,190238.57782332305
1996,241242.9963816448
1997,281062.23788583017
1998,300161.08259744465
1999,264219.9381478664
2000,303744.7578899987
2001,248268.28217330814
2002,246392.91603661148
2003,253732.46192051584
2004,275307.03454135987
2005,227550.74575248573
2006,212237.1891278996
2007,244935.49291417014
2008,200542.3996023944
2009,192107.6986105994
2010,196316.39571313022
2011,155659.64896118487
2012,173343.5082444451
2013,171187.3816276306
2014,179908.0119534195
2015,188049.96573539823
2016,191702.72354867452
2017,197071.46440370378
2018,114107.37807041698
2019,140707.5349845382
2020,110886.98417800911
2021,99563.20834247414
2022,192033.15574792394
2023,142742.08813662475
2024,272216.2246640627
2025,339920.79625944025
2026,169923.7977207212
2027,148811.6146790419
2028,157183.71759373235
2029,157873.74362925565
2030,251070.43991931644
2031,231715.4301883549
2032,235026.21998815532
2033,240363.5465039879
2034,161836.904594691
2035,224139.80560351157
2036,197801.68367067748
2037,199681.94162032154
2038,324041.4811700829
2039,209012.38094840577
2040,318008.9374687978
2041,304302.29517332383
2042,203421.48396011122
2043,177538.5835134794
2044,194990.8015078791
2045,209298.4292072092
2046,143329.77204868817
2047,140429.54732350583
2048,136851.50995698766
2049,138488.22230233467
2050,183177.43459132698
2051,105741.129418264
2052,130410.71125210321
2053,147419.6333643913
2054,85686.93812406897
2055,154367.71796161492
2056,155497.24375681631
2057,110771.40793530802
2058,211837.99273925752
2059,131820.93404681407
2060,188302.23665483174
2061,186262.76227022576
2062,124053.84641070824
2063,114022.63451634962
2064,132069.80155650416
2065,114179.32731094089
2066,165752.6742616347
2067,118693.86988338726
2068,140212.65325504408
2069,89647.44979032982
2070,112165.03632971432
2071,87766.02280238151
2072,139802.0504206916
2073,136666.5588350913
2074,182479.7189300366
2075,146963.4802908851
2076,126022.74919119045
2077,136367.61702260334
2078,112041.97967589382
2079,142271.30816453125
2080,125308.77133201648
2081,121040.58665369714
2082,123337.83812854112
2083,144301.15889723168
2084,105331.98152471239
2085,112478.63766656833
2086,159442.83580496855
2087,131443.09324021827
2088,95724.24643661686
2089,73800.54284031499
2090,120301.35274472919
2091,102147.35106478515
2092,133301.1283154967
2093,125539.68185813595
2094,116823.8052898549
2095,152087.633130063
2096,88980.32312129332
2097,97984.22640507623
2098,145803.91645794918
2099,54983.80984300604
2100,84557.51082738777
2101,109289.89732862296
2102,139799.44844241114
2103,99455.4388907791
2104,143529.81165396658
2105,126862.51274624479
2106,61788.048665122995
2107,178519.63174293883
2108,124164.14751536884
2109,112500.59546467318
2110,128691.57447647369
2111,163225.09969555892
2112,130328.98321443962
2113,119327.66235695653
2114,117404.05905709218
2115,156687.30866694718
2116,111408.34163451605
2117,148941.22579145146
2118,121562.23156498272
2119,108564.86172082131
2120,114908.2613686193
2121,103703.73595433826
2122,103919.85803693224
2123,89065.51051553755
2124,164423.35814248218
2125,132019.98677588892
2126,128479.00016566107
2127,160129.97339771024
2128,122774.72401203854
2129,101245.1877674763
2130,142055.99358672474
2131,151575.3696299117
2132,118469.74543032711
2133,124414.80979381724
2134,128794.84731183332
2135,109027.61221737618
2136,73791.31157739586
2137,114273.9213383081
2138,147326.08046482824
2139,156446.62639755756
2140,137023.54849250603
2141,165603.11413077786
2142,119515.1240014763
2143,138821.54694281606
2144,109503.45363891023
2145,145483.03647394315
2146,194690.15687464862
2147,154193.11926355583
2148,151978.1432417852
2149,147428.54350695174
2150,239957.70099506585
2151,115135.6715953375
2152,173494.14928527435
2153,171877.28623281195
2154,110904.29841431041
2155,149605.3545002799
2156,263581.21903101954
2157,233216.70367817316
2158,237111.13261212394
2159,222546.01671579605
2160,179415.21339690467
2161,243404.17745144607
2162,406025.3096126481
2163,328868.6913988711
2164,244522.78529866165
2165,198640.18748249096
2166,161444.84302584242
2167,211686.42078503105
2168,198355.87342134994
2169,192436.529961628
2170,214785.1255155777
2171,160384.82483086525
2172,143205.76340390343
2173,196400.58619991937
2174,230099.7972655965
2175,303034.58950778487
2176,284488.7732827489
2177,234760.75587113004
2178,220528.81621977963
2179,140992.754780225
2180,228462.31489273428
2181,194711.62016268627
2182,233031.38281270873
2183,194322.93610057567
2184,132761.88735515103
2185,128758.31303722563
2186,161610.47437633094
2187,160914.95628312815
2188,168261.57076338178
2189,279345.36446246796
2190,85604.63922564281
2191,85849.27214830233
2192,89472.89164004434
2193,110344.88653790904
2194,110327.17089952322
2195,97027.8207564921
2196,105427.1141748734
2197,112693.91910953831
2198,161599.46465712276
2199,187083.62403004302
2200,143138.88661339367
2201,119630.89943819269
2202,197720.77227625932
2203,113178.34532945538
2204,154163.6553231743
2205,109389.7851760982
2206,137801.46031135062
2207,198809.57752768236
2208,282817.6741748325
2209,197088.59246735036
2210,122210.90510237291
2211,128350.24871027654
2212,121620.28809600517
2213,105145.94247207792
2214,148661.69905236913
2215,103535.74396608149
2216,146297.224362185
2217,65933.87935565649
2218,88657.01811562636
2219,86185.88393405422
2220,76017.03779729226
2221,244314.89917351693
2222,229900.08901267772
2223,279729.2301516904
2224,217554.3467449418
2225,126600.1461966621
2226,182286.7335680621
2227,205210.67505353043
2228,255852.65267678438
2229,255367.9184477721
2230,151319.49783357687
2231,196779.73948495078
2232,186820.928394379
2233,179002.81660839263
2234,241711.2365016464
2235,205417.146176904
2236,268390.67563610343
2237,300254.61527125066
2238,214951.58718607438
2239,129668.94341225747
2240,157218.14570041813
2241,139921.71461457945
2242,124487.77272377016
2243,140940.91227013813
2244,105602.15472992379
2245,102068.07604499202
2246,143306.5472467612
2247,130096.37329004635
2248,127133.32833247654
2249,119827.91137708806
2250,134477.2257149499
2251,99165.74681307921
2252,190808.61105383397
2253,159216.99114563724
2254,188099.9782682204
2255,207760.40869295367
2256,179605.76191200636
2257,202781.10364777036
2258,162935.54204023123
2259,174846.16971829804
2260,169774.48338846237
2261,188236.30824534027
2262,203677.68365940714
2263,327469.56904385163
2264,437578.6184930978
2265,183671.2163636922
2266,265383.47722352535
2267,332841.7408798517
2268,384912.60812499124
2269,174029.06029109508
2270,204867.32494584072
2271,231914.72627815293
2272,219506.77293263417
2273,170524.0569140841
2274,185374.3097282039
2275,169699.5120955471
2276,182905.99179308367
2277,195436.32278854505
2278,170239.15622148715
2279,110675.48862668186
2280,121286.21566439273
2281,163145.24560500382
2282,188274.07892160804
2283,114097.85493679858
2284,104612.1312205261
2285,148330.16640651916
2286,124752.06196249207
2287,313607.859386791
2288,248607.25472370556
2289,337716.43130517873
2290,385660.1372752971
2291,294086.0703279473
2292,419724.9294519583
2293,395437.4582777296
2294,338395.29106617207
2295,434416.72275110893
2296,273131.7660541987
2297,297231.732224018
2298,288164.6428737196
2299,319616.66355163336
2300,318716.8674737646
2301,272414.8597216287
2302,243752.26130810013
2303,251949.6315657145
2304,243641.01500249925
2305,185450.98394030944
2306,186470.51352728778
2307,192292.35808615334
2308,219232.00970103475
2309,265386.69032603584
2310,202167.24288057483
2311,200032.3142284397
2312,179760.91123042515
2313,177040.4682959504
2314,176020.26521542962
2315,175471.21782198857
2316,193788.7591026361
2317,186145.70159471862
2318,166371.26044525966
2319,177534.37269371081
2320,187372.77097282608
2321,240729.15883684583
2322,179448.62938078205
2323,195987.40791842554
2324,201218.74189524053
2325,213982.34774251
2326,181046.84934766253
2327,201525.90184879908
2328,223533.49229814907
2329,202318.0618822421
2330,185247.49910129924
2331,333142.4465413188
2332,373076.81528829416
2333,321390.088167916
2334,242001.35953309707
2335,275283.392067099
2336,294457.6482221313
2337,198302.79948180346
2338,269128.73985241423
2339,235506.56138778763
2340,374685.51616711036
2341,213787.2594897937
2342,237938.10111370383
2343,230203.48666272624
2344,222567.37423808646
2345,239227.57991325215
2346,205604.5776302936
2347,185394.04940917226
2348,233825.81786752466
2349,163708.16949359787
2350,279897.4327342638
2351,234057.64195413492
2352,251653.3663453306
2353,237770.01897088377
2354,137255.842110926
2355,148823.46915319888
2356,159351.65932251659
2357,192241.9785681666
2358,194978.2836255269
2359,138470.74199850758
2360,118465.0973642444
2361,152497.3176175303
2362,290837.5618452659
2363,138511.6770812281
2364,184419.53042043097
2365,220795.09899499195
2366,184392.7429688917
2367,213397.77665795636
2368,195060.88282939812
2369,203345.37071728733
2370,161437.48178580683
2371,149443.26634439122
2372,179863.40971862097
2373,291354.31045963947
2374,333804.9247703178
2375,239857.08600297812
2376,285498.4763642022
2377,320869.1029439474
2378,150516.34314069824
2379,223594.524999215
2380,152802.62756675284
2381,173145.84590104708
2382,243735.86054830888
2383,215865.54142438027
2384,257183.26597451844
2385,167185.46379806663
2386,131616.73874415757
2387,135754.27058279078
2388,109633.40336502208
2389,123974.20868253635
2390,146096.2454163374
2391,141026.86949630734
2392,113344.60635048951
2393,170055.07602814134
2394,133440.53087506816
2395,210606.76399646967
2396,148257.86924855132
2397,231077.49219659448
2398,130455.6596390597
2399,63404.91792427157
2400,62246.90661367439
2401,118502.69716778892
2402,141612.06253673037
2403,141577.1191451361
2404,150438.55075316486
2405,161151.28296849836
2406,146135.91535228532
2407,121149.70992672369
2408,157619.53611525
2409,118043.53432470132
2410,188240.82263868148
2411,115545.148411479
2412,153314.71533086957
2413,127226.08569268808
2414,160040.19962247158
2415,126286.83025362532
2416,130783.7254323394
2417,129209.16782628278
2418,131743.51504363326
2419,116776.84556376896
2420,122056.21117786686
2421,155564.6943882261
2422,108922.04928315527
2423,111382.55550768603
2424,164975.2167236202
2425,218289.78068701606
2426,135508.2134049484
2427,122169.94687064992
2428,180546.65705187694
2429,117862.48009392248
2430,134463.84104874666
2431,110749.34705953904
2432,136157.7594708335
2433,141247.0224366133
2434,133579.26512986934
2435,145583.1931162569
2436,98744.91853146876
2437,103264.1533545347
2438,117810.38345489887
2439,115042.66943321317
2440,129641.16482792006
2441,103448.79364874701
2442,95371.35217375451
2443,131574.02415085307
2444,132521.57031526513
2445,85964.50860829322
2446,129073.64434301302
2447,202795.3080934616
2448,138458.75149207003
2449,107213.69490789383
2450,160871.43860348826
2451,124219.72808582551
2452,198202.02707443308
2453,93962.64230220523
2454,128838.88259495831
2455,133392.06691281995
2456,134755.13140259916
2457,125177.64812713354
2458,123617.21209711372
2459,102806.79708533661
2460,143462.02619413185
2461,129285.22805314211
2462,128007.96181687043
2463,121613.15226143917
2464,170047.3674258454
2465,132534.13123960135
2466,106634.44958134521
2467,151257.1150532957
2468,84917.68769505595
2469,82045.66835129519
2470,208352.13797463916
2471,239357.27823927545
2472,172101.36467061436
2473,118230.33646171624
2474,80780.89028301052
2475,253085.26713508336
2476,114844.44174651244
2477,119975.98123754628
2478,165669.55244418408
2479,105363.61126456226
2480,148818.22175319606
2481,115027.01677665254
2482,131944.81820343627
2483,106974.59719728644
2484,122693.94766735678
2485,127714.7104734209
2486,144708.65773433307
2487,169912.47972649225
2488,178869.8954846197
2489,158858.71848904222
2490,145224.80103627898
2491,100865.27355726648
2492,192509.8125593362
2493,166799.44745351715
2494,166195.83321283062
2495,109598.09425860578
2496,252728.99608832292
2497,157765.25157363084
2498,102219.29833485234
2499,90946.05124566081
2500,121950.54611196421
2501,137241.94901933667
2502,150808.17232979758
2503,93457.46052485723
2504,201664.6788557648
2505,233907.87183165486
2506,245663.3236494798
2507,281381.4558646585
2508,247503.83151914747
2509,221841.98661702668
2510,231781.09116854196
2511,180788.5970628934
2512,202371.80450568072
2513,229781.38008788592
2514,282921.7292113496
2515,145922.8269628864
2516,179649.26918150086
2517,153592.9570221507
2518,156053.26209804663
2519,227315.7858656575
2520,221729.47772632708
2521,190705.6743346894
2522,230566.96523477614
2523,120828.7997119335
2524,132255.23468960024
2525,148706.29498713085
2526,134057.53175446592
2527,114784.16080904765
2528,120977.32514878828
2529,123709.45303133663
2530,130440.42021842042
2531,259938.51457608218
2532,237154.6015386315
2533,193047.1610755613
2534,228891.66924468894
2535,300802.2145844084
2536,260702.10962917501
2537,247332.57666469237
2538,179439.64731572306
2539,199199.41603425177
2540,174660.20837782265
2541,188318.0031138129
2542,154528.37373231232
2543,119551.14103902792
2544,120881.89417408654
2545,146324.68821715782
2546,139715.82528846926
2547,156454.15730372592
2548,157246.3058468089
2549,162763.8057973194
2550,685491.3816252527
2551,149743.23826291703
2552,129097.03703777328
2553,77060.02863170547
2554,107600.35362430781
2555,123760.39556896428
2556,97104.47703008677
2557,107819.60274960865
2558,154687.02326013224
2559,121116.81284690158
2560,145864.9801606623
2561,136499.33165821797
2562,131268.29543698003
2563,135901.51516595198
2564,175521.10000863386
2565,133055.08198245426
2566,128812.51370566736
2567,121166.90881035115
2568,182495.35786661666
2569,204937.12538345787
2570,123107.28931470714
2571,167440.90002787206
2572,169509.86361334514
2573,218122.0247488411
2574,310456.86851769604
2575,137168.24855923228
2576,127200.75582158414
2577,150277.72480665575
2578,89002.70454565049
2579,63773.48695367446
2580,114500.41795011716
2581,126705.19129388825
2582,135104.43537248834
2583,257342.17828802697
2584,194753.5900273
2585,184548.87296860182
2586,241992.74513601634
2587,215989.17191119125
2588,146133.395446377
2589,159560.20521140596
2590,212222.61329032632
2591,251991.3015607516
2592,210298.1092440775
2593,271119.159154939
2594,194723.27062117087
2595,206219.2181748607
2596,296676.37226344994
2597,176742.03825217858
2598,274802.6609904945
2599,327709.00627426937
2600,165566.85973100198
2601,145393.60756389116
2602,83660.7343196122
2603,90349.61081069268
2604,88032.1005409136
2605,78516.98915006345
2606,143225.79336210265
2607,202962.30239249882
2608,226603.1318873973
2609,177785.78668356108
2610,112670.22565016022
2611,132233.79834007254
2612,168485.94825300784
2613,139010.36362837921
2614,127359.08837583382
2615,154269.49059560237
2616,158498.15557996542
2617,179570.26765838068
2618,204898.0616786165
2619,209429.81426686657
2620,190133.51292166507
2621,179587.53226602604
2622,185322.82565931277
2623,241380.30767986953
2624,307926.73628575733
2625,271620.70996781247
2626,184649.58914023967
2627,163092.1888892684
2628,399283.4053257752
2629,408604.01292013837
2630,325495.88052897784
2631,417046.41402621573
2632,346669.0040041634
2633,279955.71010379714
2634,379235.37625692115
2635,170755.4718752122
2636,189721.0345019531
2637,173501.05412096085
2638,262538.8893212428
2639,204528.5593657961
2640,157432.67700650278
2641,98825.66725612593
2642,191580.2239667217
2643,105646.2734751855
2644,129896.09886370746
2645,112883.02091247914
2646,98484.01579609602
2647,105485.08576125177
2648,143314.60129752566
2649,164311.70526632576
2650,146573.94234024602
2651,140128.6911484532
2652,373611.13129362545
2653,253384.9194452131
2654,223533.49862012
2655,361731.3905283426
2656,292481.4019022237
2657,313577.20488204254
2658,268130.1649942339
2659,276220.53327281884
2660,319409.45650059945
2661,326076.0573409989
2662,323600.9157027378
2663,297213.20113422326
2664,259192.46891558007
2665,308697.6970448998
2666,268553.035515486
2667,173613.4369029932
2668,182798.7894169087
2669,177338.6625579461
2670,271210.8308406877
2671,184170.0064125252
2672,196218.28668094397
2673,203249.89048881846
2674,210686.08666124355
2675,162512.8577951587
2676,196784.62817635344
2677,209977.89564277744
2678,248412.3802951585
2679,276796.4838735645
2680,286835.98332471587
2681,362323.0821598212
2682,309887.794272681
2683,448431.85172708
2684,295304.90509011777
2685,319275.0144280646
2686,253851.70069008626
2687,298686.55285495333
2688,219247.73506535703
2689,204782.29383754366
2690,392066.9121675151
2691,181285.37766581512
2692,145389.89807034354
2693,194631.91583023354
2694,145804.90386526936
2695,195441.04309432168
2696,187036.5758679495
2697,186010.51459475304
2698,195851.6958708874
2699,177298.15774364586
2700,157396.50879875125
2701,155643.63335485297
2702,116584.2994916008
2703,148632.59777755474
2704,156695.34879912023
2705,115497.13306589905
2706,112292.93270065374
2707,132205.2855066174
2708,130783.6303777348
2709,112421.43075064852
2710,127107.26090396353
2711,295208.4022083465
2712,366386.1444663118
2713,166252.51282394005
2714,141341.13413778887
2715,156962.75815853025
2716,140184.67126691993
2717,193079.5801573009
2718,214840.77639578137
2719,157526.8262596819
2720,198935.88706496818
2721,133274.16741931523
2722,153241.12646416493
2723,165744.94359100718
2724,122665.2753233292
2725,128921.34209313357
2726,141485.4637034134
2727,192476.31220035139
2728,181879.12341910726
2729,145857.14638446498
2730,149726.9439909301
2731,133807.0881717275
2732,124787.46769979729
2733,174869.59943416103
2734,163011.87453017716
